Season,Team1,Team2,Team1_win,eFG_T1,TOV_Pct_T1,ORB_Pct_T1,FTR_T1,Win_T1,eFG_T2,TOV_Pct_T2,ORB_Pct_T2,FTR_T2,Win_T2,eFG_diff,TOV_Pct_diff,ORB_Pct_diff,FTR_diff,Win_diff,Pred,brier_score_2024,winning_brier_score,brier_score_per_game
2024,1345,1429,1,0.5591270513188693,0.13678021123003672,0.36524749241647747,0.31429622967563375,0.8787878787878788,0.5447219195688907,0.13696549650613865,0.26734469224332513,0.28969231433522563,0.8064516129032258,0.014405131749978595,-0.00018528527610192635,0.09790280017315234,0.024603915340408122,0.07233626588465303,0.714513186985907,0.21064,0.05313,0.0815
2024,1361,1463,1,0.49952861631661083,0.1312169904390984,0.3057319234735805,0.2801344437956407,0.6875,0.5235281831749571,0.1170997831905498,0.2576274273817466,0.19377606128620886,0.6896551724137931,-0.023999566858346255,0.014117207248548605,0.048104496091833926,0.08635838250943181,-0.0021551724137931494,0.4847103150954627,0.21064,0.05313,0.26552
2024,1104,1314,1,0.5659169461825754,0.13721211081203308,0.3343065770479071,0.28377754818903617,0.65625,0.512236639077759,0.11948864887591484,0.3127009268812069,0.28200331405059087,0.7941176470588235,0.053680307104816416,0.017723461936118234,0.02160565016670024,0.0017742341384452964,-0.13786764705882348,0.5448132170737361,0.21064,0.05313,0.2072
2024,1112,1155,0,0.5509501502451147,0.13596992087006768,0.34374278885999254,0.2699720384243419,0.7575757575757576,0.5387227839125832,0.12758589220536742,0.26063832328638914,0.24594055914781712,0.65625,0.01222736633253152,0.008384028664700255,0.0831044655736034,0.024031479276524798,0.10132575757575757,0.6842542284686043,0.21064,0.05313,0.4682
2024,1163,1361,1,0.5723689130680243,0.11935394436357716,0.3486334379051944,0.2533187733320561,0.9117647058823529,0.49952861631661083,0.1312169904390984,0.3057319234735805,0.2801344437956407,0.6875,0.07284029675141346,-0.011863046075521244,0.042901514431613885,-0.026815670463584573,0.22426470588235292,0.7629368061044834,0.21064,0.05313,0.0562
2024,1228,1235,1,0.5392505235318448,0.12361268782941108,0.3472338373364412,0.2864481936885556,0.7647058823529411,0.5199912180886868,0.130213799858064,0.3013875711656504,0.2596178830971299,0.7941176470588235,0.019259305443158015,-0.00660111202865292,0.045846266170790795,0.02683031059142571,-0.02941176470588236,0.6033844849069503,0.21064,0.05313,0.1573
2024,1181,1222,1,0.5537782010768824,0.12169304177048036,0.29767070108449917,0.2514202360987955,0.75,0.4967654446516317,0.10842006893625966,0.3653719776816394,0.21089301711427672,0.8823529411764706,0.057012756425250666,0.0132729728342207,-0.06770127659714026,0.040527218984518776,-0.13235294117647056,0.34430480845311334,0.21064,0.05313,0.42994
2024,1266,1301,0,0.5515554711444075,0.12534981398715261,0.2430334957700215,0.18582155935201175,0.7352941176470589,0.5106670840478957,0.11608348185849109,0.2677824117974192,0.24374425001726255,0.6111111111111112,0.04088838709651177,0.009266332128661528,-0.024748916027397677,-0.0579226906652508,0.12418300653594772,0.5859260800369592,0.21064,0.05313,0.34331
2024,1211,1345,0,0.5661307686022544,0.11790305786116957,0.31880647329747697,0.23530051866751547,0.7741935483870968,0.5591270513188693,0.13678021123003672,0.36524749241647747,0.31429622967563375,0.8787878787878788,0.007003717283385114,-0.018877153368867153,-0.046441019119000504,-0.07899571100811828,-0.10459433040078203,0.49887159542113807,0.21064,0.05313,0.24887
2024,1166,1397,0,0.5750899282323731,0.12927424784295147,0.2422638534525761,0.19314447464382245,0.71875,0.5150309101575316,0.12256341310916266,0.31864437512832766,0.261862576759549,0.75,0.0600590180748416,0.006710834733788806,-0.07638052167575157,-0.06871810211572654,-0.03125,0.46814745491384085,0.21064,0.05313,0.21916
2024,1104,1155,1,0.5659169461825754,0.13721211081203308,0.3343065770479071,0.28377754818903617,0.65625,0.5387227839125832,0.12758589220536742,0.26063832328638914,0.24594055914781712,0.65625,0.02719416226999216,0.009626218606665654,0.07366825376151798,0.037836989041219043,0,0.6400567888881956,0.21064,0.05313,0.12956
2024,1163,1228,1,0.5723689130680243,0.11935394436357716,0.3486334379051944,0.2533187733320561,0.9117647058823529,0.5392505235318448,0.12361268782941108,0.3472338373364412,0.2864481936885556,0.7647058823529411,0.033118389536179516,-0.004258743465833922,0.001399600568753212,-0.03312942035649952,0.1470588235294118,0.6329424326276246,0.21064,0.05313,0.13473
2024,1181,1301,0,0.5537782010768824,0.12169304177048036,0.29767070108449917,0.2514202360987955,0.75,0.5106670840478957,0.11608348185849109,0.2677824117974192,0.24374425001726255,0.6111111111111112,0.04311111702898662,0.005609559911989276,0.029888289287079983,0.007675986081532943,0.13888888888888884,0.6446842447712573,0.21064,0.05313,0.41562
2024,1345,1397,1,0.5591270513188693,0.13678021123003672,0.36524749241647747,0.31429622967563375,0.8787878787878788,0.5150309101575316,0.12256341310916266,0.31864437512832766,0.261862576759549,0.75,0.044096141161337754,0.014216798120874063,0.04660311728814981,0.05243365291608476,0.12878787878787878,0.6232074459622112,0.21064,0.05313,0.14197
2024,1104,1163,0,0.5659169461825754,0.13721211081203308,0.3343065770479071,0.28377754818903617,0.65625,0.5723689130680243,0.11935394436357716,0.3486334379051944,0.2533187733320561,0.9117647058823529,-0.006451966885448912,0.01785816644845592,-0.014326860857287294,0.030458774856980064,-0.2555147058823529,0.34957868053258695,0.21064,0.05313,0.12221
2024,1301,1345,0,0.5106670840478957,0.11608348185849109,0.2677824117974192,0.24374425001726255,0.6111111111111112,0.5591270513188693,0.13678021123003672,0.36524749241647747,0.31429622967563375,0.8787878787878788,-0.04845996727097357,-0.02069672937154564,-0.09746508061905829,-0.0705519796583712,-0.2676767676767676,0.2939125834262647,0.21064,0.05313,0.08638
2024,1163,1345,1,0.5723689130680243,0.11935394436357716,0.3486334379051944,0.2533187733320561,0.9117647058823529,0.5591270513188693,0.13678021123003672,0.36524749241647747,0.31429622967563375,0.8787878787878788,0.013241861749154982,-0.017426266866459567,-0.01661405451128306,-0.06097745634357765,0.03297682709447414,0.5885621796663583,0.21064,0.05313,0.16928
2024,3342,3357,1,0.4559522236036327,0.21901123734976785,0.25874467486262587,0.16246749193150686,0.5483870967741935,0.45542092754822006,0.15538068940903543,0.30094163936418755,0.20710724893213903,0.7096774193548387,5.312960554126334e-4,0.06363054794073242,-0.042196964501561685,-0.04463975700063216,-0.16129032258064524,0.13364408981659817,0.21064,0.05313,0.75057
2024,3162,3435,0,0.52006060121638,0.17200838167574534,0.3924546393558382,0.1950345492698285,0.7931034482758621,0.46226189977679594,0.17045057721626997,0.3335047566891418,0.1981128892546456,0.7096774193548387,0.057798701439584044,0.0015578044594753704,0.058949882666696374,-0.0030783399848171022,0.08342602892102335,0.814526963503491,0.21064,0.05313,0.66345
2024,3112,3120,1,0.4758164644938087,0.1689653971761809,0.280913339366566,0.213780028310312,0.53125,0.43690545621723176,0.1765478402617766,0.29964736094087924,0.22425406507191037,0.6451612903225806,0.03891100827657695,-0.007582443085595719,-0.018734021574313253,-0.01047403676159836,-0.11391129032258063,0.5299426763132631,0.21064,0.05313,0.22095
2024,3221,3404,1,0.4486309345505743,0.15782360028645154,0.29688537578423113,0.17565939733861818,0.6129032258064516,0.5009020573417409,0.2124808865345429,0.23941731080131712,0.24434833645196402,0.4838709677419355,-0.05227112279116658,-0.05465728624809135,0.05746806498291401,-0.06868893911334584,0.12903225806451613,0.62431335218799755,0.21064,0.05313,0.14114
2024,3104,3199,1,0.496489396437573,0.1729856491163706,0.33666623848761146,0.2281307386006326,0.71875,0.4682841039943299,0.1280917416591426,0.24995898898042151,0.2145774134662158,0.696969696969697,0.028205292443243102,0.04489390745722799,0.08670724950718994,0.013553325134416788,0.021780303030302983,0.653051512496568,0.21064,0.05313,0.12037
2024,3124,3435,1,0.5079255240383732,0.18498795059579942,0.33919858900793454,0.17779891209864415,0.7741935483870968,0.46226189977679594,0.17045057721626997,0.3335047566891418,0.1981128892546456,0.7096774193548387,0.045663624261577274,0.014537373379529456,0.005693832318792724,-0.020313977156001445,0.06451612903225801,0.605315983686632,0.21064,0.05313,0.15578
2024,3160,3179,1,0.5145543325622033,0.16182641909370496,0.29436624248033244,0.19797193293888943,0.7096774193548387,0.557865562731819,0.20038259905138028,0.3004329461993098,0.23735492300498962,0.8529411764705882,-0.04331123016961569,-0.038556179957675324,-0.006066703718977384,-0.03938299006610019,-0.14326375711574946,0.3374020055043559,0.21064,0.05313,0.43904
2024,3181,3350,1,0.4958130795290153,0.20636971391282927,0.3596261165109198,0.1834476684085315,0.6451612903225806,0.5583057814831509,0.17749432298552673,0.22061664944469378,0.23877357131343654,0.8529411764705882,-0.06249270195413559,0.02887539092730254,0.13900946706622602,-0.05532590290490505,-0.20777988614800758,0.4319233482611815,0.21064,0.05313,0.32271
2024,3235,3268,1,0.5385215600356363,0.19432763607004494,0.28217691140683404,0.195604181855982,0.6451612903225806,0.48557393934526405,0.17113458579059365,0.31059566792395105,0.2515916511332533,0.59375,0.05294762069037229,0.02319305027945129,-0.028418756517117005,-0.05598746927727133,0.05141129032258063,0.4996273884686742,0.21064,0.05313,0.25037
2024,3243,3339,1,0.5097879637017031,0.16966860654666685,0.26600608678584053,0.1841493497466886,0.78125,0.4803527444252439,0.2094390013383903,0.2696654458982666,0.2151515831778204,0.6129032258064516,0.0294352192764592,-0.03977039479172345,-0.0036593591124260416,-0.031002233431131815,0.16834677419354838,0.7207645194310248,0.21064,0.05313,0.07797
2024,3261,3349,1,0.4992858301596642,0.1630071124377575,0.44256285741052676,0.30552163420141587,0.8484848484848485,0.45243620248734195,0.17362104763175382,0.3037038350970325,0.21677489470622038,0.5757575757575758,0.04684962767232226,-0.01061393519399631,0.13885902231349423,0.08874673949519549,0.2727272727272727,0.9346839608875751,0.21064,0.05313,0.00427
2024,3257,3292,0,0.49417123914233335,0.18138272473157285,0.3650336701817878,0.2576127628534493,0.7272727272727273,0.5147315594046232,0.1452473558784639,0.2901136214701519,0.23047637126535023,0.8787878787878788,-0.020560320262289877,0.036135368853108946,0.07492004871163588,0.02713639158809908,-0.1515151515151515,0.40111196955923173,0.21064,0.05313,0.16089
2024,3304,3401,1,0.49528041373310533,0.16650300352145564,0.3361238742973959,0.21326305999811573,0.6666666666666666,0.44991030390288933,0.1620356282227062,0.3538914422849071,0.16628000525262576,0.6129032258064516,0.045370109830216,0.0044673752987494375,-0.017767567987511224,0.04698305474548997,0.053763440860215006,0.5655125690121289,0.21064,0.05313,0.18878
