"","Season","Team1","Team2","Team1_win","eFG_T1","TOV_Pct_T1","ORB_Pct_T1","FTR_T1","Win_T1","eFG_T2","TOV_Pct_T2","ORB_Pct_T2","FTR_T2","Win_T2","eFG_diff","TOV_Pct_diff","ORB_Pct_diff","FTR_diff","Win_diff","Pred","brier_score_2025","winning_brier_score","brier_score_per_game"
"11",2025,1277,1279,1,0.513585969142699,0.135562251671536,0.340008422994588,0.300123690496558,0.818181818181818,0.512051136527491,0.109988778269597,0.226911281339607,0.267865211059015,0.666666666666667,0.00153483261520748,0.0255734734019382,0.113097141654981,0.0322584794375429,0.151515151515152,0.782529203569962,0.18483,0.10411,0.04729
"12",2025,1112,1181,0,0.528454509553389,0.138281213411575,0.34341199848046,0.288120515741377,0.647058823529412,0.574670504826003,0.12071532972129,0.335700208477283,0.257277474639534,0.911764705882353,-0.0462159952726134,0.0175658836902847,0.00771179000317684,0.030843041101843,-0.264705882352941,0.343933081514701,0.18483,0.10411,0.11829
"13",2025,1116,1403,0,0.526474015326086,0.145657380276267,0.246243119976137,0.265998620595634,0.606060606060606,0.555402381769695,0.121062056838283,0.320822068899072,0.228771114097447,0.757575757575758,-0.0289283664436095,0.0245953234379837,-0.0745789489229345,0.0372275064981868,-0.151515151515151,0.194685057516738,0.18483,0.10411,0.0379
"14",2025,1104,1140,1,0.564049310941374,0.138931370991811,0.328017398389138,0.292238524822595,0.757575757575758,0.574216945197855,0.144855688183641,0.306380678377616,0.219543108531184,0.727272727272727,-0.0101676342564816,-0.00592431719182959,0.0216367200115221,0.0726954162914105,0.0303030303030303,0.659617675272246,0.18483,0.10411,0.11586
"15",2025,1196,1268,1,0.551660383023361,0.123106770961267,0.365928642273673,0.238210253590618,0.882352941176471,0.536725175529676,0.12330906417733,0.292000178727091,0.254105954519412,0.757575757575758,0.0149352074936845,-0.000202293216062313,0.0739284635465812,-0.0158957009287935,0.124777183600713,0.826088809563763,0.18483,0.10411,0.03025
"16",2025,1112,1332,1,0.528454509553389,0.138281213411575,0.34341199848046,0.288120515741377,0.647058823529412,0.523560840951969,0.135664889831318,0.275061637610578,0.260021723927509,0.727272727272727,0.00489366860142015,0.00261632358025704,0.0683503608698819,0.0280987918138679,-0.0802139037433155,0.735628704751055,0.18483,0.10411,0.06989
"17",2025,1277,1307,1,0.513585969142699,0.135562251671536,0.340008422994588,0.300123690496558,0.818181818181818,0.509756291063629,0.131407608474193,0.281845429792296,0.267697787748879,0.78125,0.00382967807906975,0.0041546431973431,0.0581629932022913,0.0324259027476788,0.0369318181818182,0.734523571344009,0.18483,0.10411,0.07048
"18",2025,1161,1268,0,0.562013154922715,0.14446584455217,0.244958877981286,0.253183778741964,0.735294117647059,0.536725175529676,0.12330906417733,0.292000178727091,0.254105954519412,0.757575757575758,0.0252879793930386,0.0211567803748403,-0.0470413007458051,-0.000922175777447243,-0.0222816399286987,0.408596184631024,0.18483,0.10411,0.16695
"19",2025,1235,1279,0,0.546494968285338,0.145751100950922,0.300520652039776,0.296979629379183,0.727272727272727,0.512051136527491,0.109988778269597,0.226911281339607,0.267865211059015,0.666666666666667,0.0344438317578472,0.0357623226813247,0.0736093707001685,0.0291144183201681,0.0606060606060607,0.685640163335909,0.18483,0.10411,0.4701
"20",2025,1104,1388,1,0.564049310941374,0.138931370991811,0.328017398389138,0.292238524822595,0.757575757575758,0.509939761902795,0.117929740055261,0.38500864612982,0.223022732808659,0.84375,0.054109549038579,0.0210016309365501,-0.0569912477406824,0.0692157920139362,-0.0861742424242424,0.398738975986702,0.18483,0.10411,0.36151
"21",2025,1228,1246,0,0.523125280858787,0.132251773678662,0.352303722905366,0.268706397768634,0.636363636363636,0.560321135344355,0.12833692076432,0.262683116967382,0.272292238763937,0.666666666666667,-0.0371958544855682,0.00391485291434154,0.0896206059379847,-0.00358584099530329,-0.0303030303030303,0.728032641360273,0.18483,0.10411,0.53003
"22",2025,1124,1181,0,0.516481431892854,0.128577273535928,0.3370882220264,0.235883615613016,0.5625,0.574670504826003,0.12071532972129,0.335700208477283,0.257277474639534,0.911764705882353,-0.0581890729331492,0.00786194381463734,0.00138801354911711,-0.0213938590265177,-0.349264705882353,0.34418174854696,0.18483,0.10411,0.11846
"23",2025,1163,1196,0,0.558816856897958,0.13354870111793,0.346152216441455,0.2475837205158,0.696969696969697,0.551660383023361,0.123106770961267,0.365928642273673,0.238210253590618,0.882352941176471,0.00715647387459684,0.0104419301566624,-0.0197764258322172,0.00937346692518165,-0.185383244206774,0.446871151244062,0.18483,0.10411,0.19969
"24",2025,1116,1385,1,0.526474015326086,0.145657380276267,0.246243119976137,0.265998620595634,0.606060606060606,0.498861730148121,0.124951352815486,0.353474897626827,0.214607622826398,0.882352941176471,0.0276122851779644,0.0207060274607808,-0.10723177765069,0.0513909977692361,-0.276292335115864,0.197062830139441,0.18483,0.10411,0.64471
"25",2025,1120,1166,1,0.559326455610864,0.113081048857863,0.329032436483157,0.251590548941967,0.848484848484849,0.562186983138736,0.152769217594196,0.251864591403182,0.213926828252994,0.705882352941177,-0.00286052752787158,-0.0396881687363323,0.0771678450799755,0.0376637206889725,0.142602495543672,0.90651705294742,0.18483,0.10411,0.00874
"26",2025,1140,1458,1,0.574216945197855,0.144855688183641,0.306380678377616,0.219543108531184,0.727272727272727,0.539062242840115,0.120602357952908,0.245626343029339,0.287936773457608,0.742857142857143,0.0351547023577407,0.0242533302307328,0.0607543353482766,-0.0683936649264241,-0.0155844155844156,0.715926689139483,0.18483,0.10411,0.0807
"27",2025,1211,1222,0,0.555606425184491,0.112415339615686,0.303226330049195,0.251463648652779,0.757575757575758,0.529548696858772,0.117258538525495,0.356662034116947,0.211141271450339,0.882352941176471,0.0260577283257185,-0.00484319890980937,-0.0534357040677526,0.0403223772024401,-0.124777183600713,0.487985818721868,0.18483,0.10411,0.23813
"28",2025,1397,1417,1,0.532349133990052,0.12820111170267,0.334247212170319,0.269837558423558,0.794117647058823,0.531244770019935,0.130490095391946,0.324187616086409,0.235391483875299,0.6875,0.0011043639701166,-0.00228898368927588,0.0100595960839093,0.0344460745482592,0.106617647058823,0.66780904217832,0.18483,0.10411,0.11035
"29",2025,1270,1345,0,0.531750350786647,0.131594623880619,0.337536395304223,0.260576608935199,0.806451612903226,0.563325585900346,0.132118605258696,0.289369900120363,0.258914547000386,0.666666666666667,-0.031575235113699,-0.00052398137807641,0.0481664951838601,0.00166206193481322,0.139784946236559,0.709288638421058,0.18483,0.10411,0.50309
"30",2025,1276,1401,1,0.545745408373483,0.16926519509919,0.31661257733247,0.257568039086614,0.735294117647059,0.477170087761268,0.143786861822533,0.40118513057329,0.296437302476916,0.6875,0.0685753206122151,0.0254783332766563,-0.0845725532408196,-0.0388692633903017,0.0477941176470589,0.407265452392694,0.18483,0.10411,0.35133
"31",2025,1179,1403,0,0.540767366816442,0.138704896800117,0.35360617015849,0.306826191863428,0.903225806451613,0.555402381769695,0.121062056838283,0.320822068899072,0.228771114097447,0.757575757575758,-0.0146350149532531,0.0176428399618339,0.0327841012594179,0.078055077765981,0.145650048875855,0.59186232955834,0.18483,0.10411,0.3503
"32",2025,1163,1328,1,0.558816856897958,0.13354870111793,0.346152216441455,0.2475837205158,0.696969696969697,0.551187468791889,0.148823026516649,0.250611396808288,0.325871562852273,0.606060606060606,0.00762938810606906,-0.0152743253987187,0.0955408196331675,-0.0782878423364733,0.0909090909090909,0.891258037720218,0.18483,0.10411,0.01182
"33",2025,1228,1462,1,0.523125280858787,0.132251773678662,0.352303722905366,0.268706397768634,0.636363636363636,0.53937719424304,0.13915101642375,0.210826314914871,0.307102961653612,0.65625,-0.0162519133842532,-0.00689924274508871,0.141477407990495,-0.0383965638849775,-0.0198863636363636,0.883544931987346,0.18483,0.10411,0.01356
"34",2025,1136,1277,0,0.50918166248744,0.135797017376441,0.334121993517178,0.221759226096373,0.65625,0.513585969142699,0.135562251671536,0.340008422994588,0.300123690496558,0.818181818181818,-0.00440430665525859,0.000234765704904993,-0.00588642947740947,-0.0783644644001843,-0.161931818181818,0.55303656722778,0.18483,0.10411,0.30585
"35",2025,1251,1332,0,0.585686079840263,0.135493721256944,0.175342587100834,0.207146336897827,0.806451612903226,0.523560840951969,0.135664889831318,0.275061637610578,0.260021723927509,0.727272727272727,0.062125238888294,-0.000171168574374103,-0.0997190505097441,-0.0528753870296816,0.0791788856304985,0.50767275110047,0.18483,0.10411,0.25773
"36",2025,1196,1313,1,0.551660383023361,0.123106770961267,0.365928642273673,0.238210253590618,0.882352941176471,0.526592500832652,0.151222425579111,0.281721448594385,0.302682387694748,0.67741935483871,0.0250678821907088,-0.0281156546178439,0.0842071936792878,-0.0644721341041295,0.204933586337761,0.926946844604186,0.18483,0.10411,0.00534
"37",2025,1246,1407,1,0.560321135344355,0.12833692076432,0.262683116967382,0.272292238763937,0.666666666666667,0.502645548398181,0.156862298613488,0.376435039067343,0.282265326247825,0.67741935483871,0.0576755869461744,-0.0285253778491681,-0.113751922099961,-0.0099730874838872,-0.010752688172043,0.572352167333309,0.18483,0.10411,0.18288
"38",2025,1266,1307,0,0.521195088928346,0.113268456549083,0.27816653449255,0.191768448326614,0.696969696969697,0.509756291063629,0.131407608474193,0.281845429792296,0.267697787748879,0.78125,0.0114387978647175,-0.0181391519251092,-0.00367889529974663,-0.0759293394222645,-0.084280303030303,0.705653166431692,0.18483,0.10411,0.49795
"39",2025,1103,1112,0,0.556969739241075,0.140142932461111,0.323229375161738,0.20715632595218,0.8125,0.528454509553389,0.138281213411575,0.34341199848046,0.288120515741377,0.647058823529412,0.0285152296876857,0.00186171904953569,-0.0201826233187214,-0.0809641897891962,0.165441176470588,0.674760761384906,0.18483,0.10411,0.4553
"40",2025,1181,1291,1,0.574670504826003,0.12071532972129,0.335700208477283,0.257277474639534,0.911764705882353,0.512487752894847,0.183527945287582,0.286596261282011,0.230863216873566,0.636363636363636,0.0621827519311555,-0.0628126155662922,0.0491039471952721,0.026414257765968,0.275401069518717,0.961059291018015,0.18483,0.10411,0.00152
"41",2025,1388,1435,1,0.509939761902795,0.117929740055261,0.38500864612982,0.223022732808659,0.84375,0.517346758055005,0.12170344667393,0.293406339632984,0.259151030355251,0.625,-0.00740699615220985,-0.00377370661866853,0.0916023064968361,-0.0361282975465926,0.21875,0.857581909012569,0.18483,0.10411,0.02028
"42",2025,1279,1314,1,0.512051136527491,0.109988778269597,0.226911281339607,0.267865211059015,0.666666666666667,0.544044221504488,0.131615692178951,0.262087302719881,0.263251696053151,0.628571428571429,-0.0319930849769965,-0.021626913909354,-0.0351760213802742,0.00461351500586399,0.0380952380952381,0.574672572293666,0.18483,0.10411,0.1809
"43",2025,1213,1268,0,0.515005355291541,0.154492187260454,0.301404591131036,0.332030269282398,0.78125,0.536725175529676,0.12330906417733,0.292000178727091,0.254105954519412,0.757575757575758,-0.0217198202381353,0.0311831230831246,0.00940441240394457,0.0779243147629866,0.0236742424242424,0.400323511670311,0.18483,0.10411,0.16026
"44",2025,1124,1280,1,0.516481431892854,0.128577273535928,0.3370882220264,0.235883615613016,0.5625,0.517912413135146,0.123527433328833,0.322853590142771,0.22587027068301,0.636363636363636,-0.00143098124229202,0.0050498402070944,0.0142346318836288,0.010013344930006,-0.0738636363636364,0.587653220589923,0.18483,0.10411,0.17003
"45",2025,1104,1352,1,0.564049310941374,0.138931370991811,0.328017398389138,0.292238524822595,0.757575757575758,0.517774475450358,0.152033480065104,0.3463233305809,0.283680104097841,0.757575757575758,0.0462748354910155,-0.013102109073293,-0.0183059321917622,0.00855842072475366,0,0.709822565394263,0.18483,0.10411,0.0842
"46",2025,1235,1252,1,0.546494968285338,0.145751100950922,0.300520652039776,0.296979629379183,0.727272727272727,0.56466856995131,0.125009482746939,0.219437265920462,0.264115712600169,0.71875,-0.0181736016659719,0.0207416182039833,0.0810833861193134,0.0328639167790136,0.00852272727272729,0.66413203602771,0.18483,0.10411,0.11281
"47",2025,1161,1272,1,0.562013154922715,0.14446584455217,0.244958877981286,0.253183778741964,0.735294117647059,0.538244894128099,0.16129591043404,0.33606170395284,0.28045452356552,0.852941176470588,0.0237682607946155,-0.0168300658818699,-0.0911028259715537,-0.0272707448235551,-0.117647058823529,0.470223855551191,0.18483,0.10411,0.28066
"48",2025,1417,1429,1,0.531244770019935,0.130490095391946,0.324187616086409,0.235391483875299,0.6875,0.560984955527882,0.134527776406622,0.316152410573559,0.266634825197482,0.78125,-0.0297401855079463,-0.0040376810146768,0.00803520551285003,-0.0312433413221833,-0.09375,0.56911125738224,0.18483,0.10411,0.18567
"49",2025,1303,1385,0,0.535207843923689,0.13439719346976,0.276999487274566,0.273897078128592,0.625,0.498861730148121,0.124951352815486,0.353474897626827,0.214607622826398,0.882352941176471,0.0363461137755678,0.0094458406542738,-0.0764754103522606,0.0592894553021944,-0.257352941176471,0.325050231959228,0.18483,0.10411,0.10566
"50",2025,1276,1471,1,0.545745408373483,0.16926519509919,0.31661257733247,0.257568039086614,0.735294117647059,0.555341297708177,0.111602293347009,0.222710672206095,0.256861001258329,0.875,-0.00959588933469435,0.0576629017521811,0.0939019051263746,0.000707037828285295,-0.139705882352941,0.481124235623357,0.18483,0.10411,0.26923
"51",2025,1403,1423,1,0.555402381769695,0.121062056838283,0.320822068899072,0.228771114097447,0.757575757575758,0.523939372398974,0.130852811695189,0.345903797705139,0.294679319875653,0.78125,0.0314630093707211,-0.00979075485690585,-0.0250817288060673,-0.0659082057782053,-0.0236742424242424,0.665680170533666,0.18483,0.10411,0.11177
"52",2025,1179,1281,1,0.540767366816442,0.138704896800117,0.35360617015849,0.306826191863428,0.903225806451613,0.561078458169336,0.129400047897757,0.32072493388501,0.348078252003289,0.666666666666667,-0.0203110913528937,0.00930484890236025,0.0328812362734794,-0.0412520601398603,0.236559139784946,0.686561178567244,0.18483,0.10411,0.09824
"53",2025,1401,1463,1,0.477170087761268,0.143786861822533,0.40118513057329,0.296437302476916,0.6875,0.549060880795615,0.119239230982303,0.306291836801806,0.237706013675096,0.75,-0.0718907930343473,0.02454763084023,0.0948932937714834,0.0587312888018201,-0.0625,0.543561441495356,0.18483,0.10411,0.20834
"54",2025,1116,1242,1,0.526474015326086,0.145657380276267,0.246243119976137,0.265998620595634,0.606060606060606,0.532972022959549,0.142866538676709,0.279905716270262,0.178716924682313,0.636363636363636,-0.00649800763346309,0.0027908415995575,-0.0336625962941251,0.0872816959133215,-0.0303030303030303,0.448507978893444,0.18483,0.10411,0.30414
"55",2025,1397,1459,1,0.532349133990052,0.12820111170267,0.334247212170319,0.269837558423558,0.794117647058823,0.53798931170623,0.132543089096061,0.333519332884982,0.215589908162003,0.53125,-0.00564017771617831,-0.00434197739339159,0.000727879285336575,0.0542476502615553,0.262867647058823,0.682572639610807,0.18483,0.10411,0.10076
"56",2025,1140,1433,1,0.574216945197855,0.144855688183641,0.306380678377616,0.219543108531184,0.727272727272727,0.527132874851559,0.138337455049732,0.362601752321378,0.245869338363209,0.818181818181818,0.0470840703462969,0.00651823313390928,-0.0562210739437626,-0.026326229832025,-0.0909090909090909,0.494134584676117,0.18483,0.10411,0.2559
"57",2025,1208,1211,0,0.525964752725198,0.156739602583727,0.339147084911043,0.295055651339036,0.625,0.555606425184491,0.112415339615686,0.303226330049195,0.251463648652779,0.757575757575758,-0.0296416724592931,0.044324262968041,0.0359207548618487,0.0435920026862571,-0.132575757575758,0.347299262326906,0.18483,0.10411,0.12062
"58",2025,1106,1120,0,0.472919871104751,0.109836686392371,0.255312047089187,0.212485493904784,0.545454545454545,0.559326455610864,0.113081048857863,0.329032436483157,0.251590548941967,0.848484848484849,-0.0864065845061139,-0.00324436246549255,-0.07372038939397,-0.0391050550371833,-0.303030303030303,0.201724443643543,0.18483,0.10411,0.04069
"59",2025,1155,1270,0,0.540371551091487,0.130394694014446,0.317852412638886,0.218559673410391,0.818181818181818,0.531750350786647,0.131594623880619,0.337536395304223,0.260576608935199,0.806451612903226,0.00862120030484048,-0.00119992986617326,-0.0196839826653368,-0.0420169355248081,0.0117302052785925,0.594792475420703,0.18483,0.10411,0.35378
"60",2025,1285,1458,0,0.564916411045873,0.142627392051389,0.195782070566489,0.277676358053399,0.709677419354839,0.539062242840115,0.120602357952908,0.245626343029339,0.287936773457608,0.742857142857143,0.0258541682057577,0.0220250340984809,-0.0498442724628503,-0.0102604154042096,-0.0331797235023041,0.397157189189284,0.18483,0.10411,0.15773
"61",2025,1188,1222,0,0.494706941770181,0.138380528537746,0.287931781544238,0.236702478934068,0.633333333333333,0.529548696858772,0.117258538525495,0.356662034116947,0.211141271450339,0.882352941176471,-0.0348417550885907,0.0211219900122505,-0.0687302525727088,0.0255612074837295,-0.249019607843137,0.191269333787796,0.18483,0.10411,0.03658
"62",2025,1219,1345,0,0.568737152461295,0.127991425791871,0.321137734196672,0.297981137434768,0.84375,0.563325585900346,0.132118605258696,0.289369900120363,0.258914547000386,0.666666666666667,0.00541156656094943,-0.00412717946682487,0.0317678340763096,0.0390665904343823,0.177083333333333,0.750315358412915,0.18483,0.10411,0.56297
"63",2025,1166,1257,1,0.562186983138736,0.152769217594196,0.251864591403182,0.213926828252994,0.705882352941177,0.534679712182808,0.138795724300092,0.303635728475945,0.264689691303667,0.794117647058823,0.0275072709559284,0.0139734932941042,-0.0517711370727635,-0.0507628630506722,-0.088235294117647,0.433606737616462,0.18483,0.10411,0.3208
"64",2025,1400,1462,0,0.524916758684667,0.121237159719465,0.288455539100296,0.279011828163403,0.558823529411765,0.53937719424304,0.13915101642375,0.210826314914871,0.307102961653612,0.65625,-0.0144604355583734,-0.017913856704285,0.0776292241854254,-0.028091133490209,-0.0974264705882353,0.812683531322794,0.18483,0.10411,0.66045
"65",2025,1110,1291,0,0.520061121723935,0.139611377488248,0.218681019614359,0.229854540200525,0.625,0.512487752894847,0.183527945287582,0.286596261282011,0.230863216873566,0.636363636363636,0.00757336882908743,-0.0439165677993345,-0.0679152416676522,-0.00100867667304089,-0.0113636363636364,0.669331532479497,0.18483,0.10411,0.448
"66",2025,1106,1384,1,0.472919871104751,0.109836686392371,0.255312047089187,0.212485493904784,0.545454545454545,0.517590685937673,0.167397604068617,0.234800473303465,0.177098461019618,0.433333333333333,-0.0446708148329229,-0.057560917676246,0.0205115737857216,0.0353870328851658,0.112121212121212,0.840055777344109,0.18483,0.10411,0.02558
"67",2025,1314,1361,1,0.544044221504488,0.131615692178951,0.262087302719881,0.263251696053151,0.628571428571429,0.508449941246112,0.134270540026991,0.263929461795502,0.217962890448162,0.689655172413793,0.0355942802583757,-0.0026548478480391,-0.0018421590756208,0.0452888056049888,-0.0610837438423646,0.65191412363805,0.18483,0.10411,0.12116
"68",2025,3163,3376,1,0.580455170069479,0.134543811981752,0.30463717830049,0.141520372229467,0.911764705882353,0.510168557757891,0.140108026517606,0.375226340276187,0.204471772723519,0.909090909090909,0.0702866123115874,-0.00556421453585446,-0.0705891619756964,-0.0629514004940528,0.00267379679144386,0.564213701564046,0.18483,0.10411,0.18991
"69",2025,3376,3400,1,0.510168557757891,0.140108026517606,0.375226340276187,0.204471772723519,0.909090909090909,0.4852857365219,0.148764808788428,0.426244822572178,0.268044996201154,0.911764705882353,0.0248828212359918,-0.00865678227082134,-0.0510184822959908,-0.0635732234776343,-0.00267379679144386,0.432085963830017,0.18483,0.10411,0.32253
"70",2025,3163,3417,1,0.580455170069479,0.134543811981752,0.30463717830049,0.141520372229467,0.911764705882353,0.535479946585097,0.176456447042723,0.390942178087061,0.188728449300077,0.9375,0.0449752234843819,-0.0419126350609708,-0.086304999786571,-0.0472080770706106,-0.0257352941176471,0.623441409025422,0.18483,0.10411,0.1418
"71",2025,3395,3400,0,0.553554972994098,0.147679463570185,0.331216018340663,0.189534446320074,0.911764705882353,0.4852857365219,0.148764808788428,0.426244822572178,0.268044996201154,0.911764705882353,0.0682692364721986,-0.0010853452182423,-0.0950288042315143,-0.0785105498810793,0,0.450837723105195,0.18483,0.10411,0.20325
"72",2025,3163,3425,1,0.580455170069479,0.134543811981752,0.30463717830049,0.141520372229467,0.911764705882353,0.495292359510145,0.158958718086152,0.368283746454987,0.254154507082286,0.903225806451613,0.085162810559334,-0.0244149061043999,-0.0636465681544967,-0.112634134852819,0.00853889943074004,0.687541401704062,0.18483,0.10411,0.09763
"73",2025,3181,3376,0,0.495740167954778,0.171328636384539,0.395352196598055,0.171225074362095,0.787878787878788,0.510168557757891,0.140108026517606,0.375226340276187,0.204471772723519,0.909090909090909,-0.0144283898031138,0.0312206098669328,0.0201258563218686,-0.0332466983614245,-0.121212121212121,0.329793299075107,0.18483,0.10411,0.10876
"74",2025,3261,3417,0,0.490314699074044,0.156050290649997,0.408343902181127,0.239428328995217,0.848484848484849,0.535479946585097,0.176456447042723,0.390942178087061,0.188728449300077,0.9375,-0.0451652475110524,-0.0204061563927255,0.0174017240940653,0.05069987969514,-0.0890151515151515,0.517055759713072,0.18483,0.10411,0.26735
"75",2025,3243,3425,0,0.55779568187086,0.152271244745264,0.284022970855342,0.16831930446897,0.787878787878788,0.495292359510145,0.158958718086152,0.368283746454987,0.254154507082286,0.903225806451613,0.0625033223607153,-0.00668747334088787,-0.0842607755996454,-0.0858352026133155,-0.115347018572825,0.526554025331449,0.18483,0.10411,0.27726
"76",2025,3323,3395,0,0.542270176042288,0.171158031441094,0.335515794077685,0.190805354205315,0.838709677419355,0.553554972994098,0.147679463570185,0.331216018340663,0.189534446320074,0.911764705882353,-0.0112847969518104,0.023478567870909,0.00429977573702139,0.00127090788524095,-0.0730550284629981,0.352074508523052,0.18483,0.10411,0.12396
"77",2025,3397,3400,0,0.50563407706933,0.146832736012863,0.381799166687841,0.160157136044786,0.709677419354839,0.4852857365219,0.148764808788428,0.426244822572178,0.268044996201154,0.911764705882353,0.0203483405474303,-0.00193207277556423,-0.0444456558843364,-0.107887860156367,-0.202087286527514,0.437115669319079,0.18483,0.10411,0.19107
"78",2025,3163,3328,1,0.580455170069479,0.134543811981752,0.30463717830049,0.141520372229467,0.911764705882353,0.524637402354005,0.194688215440358,0.359992811027795,0.211766840052565,0.78125,0.0558177677154735,-0.0601444034586062,-0.0553556327273046,-0.070246467823098,0.130514705882353,0.741939222381765,0.18483,0.10411,0.0666
"79",2025,3279,3417,0,0.484796213110824,0.154613086914401,0.39672211087107,0.234808440985833,0.666666666666667,0.535479946585097,0.176456447042723,0.390942178087061,0.188728449300077,0.9375,-0.0506837334742729,-0.0218433601283217,0.00577993278400812,0.0460799916857564,-0.270833333333333,0.542498444081643,0.18483,0.10411,0.2943
"80",2025,3181,3314,1,0.495740167954778,0.171328636384539,0.395352196598055,0.171225074362095,0.787878787878788,0.485842503614751,0.155706846535531,0.293838337756517,0.168036690694787,0.794117647058823,0.00989766434002642,0.0156217898490084,0.101513858841539,0.00318838366730739,-0.00623885918003564,0.709496493882886,0.18483,0.10411,0.08439
"81",2025,3268,3376,0,0.517383766335477,0.185079372882236,0.370227701920539,0.279309687115439,0.766666666666667,0.510168557757891,0.140108026517606,0.375226340276187,0.204471772723519,0.909090909090909,0.00721520857758517,0.0449713463646297,-0.00499863835564807,0.0748379143919201,-0.142424242424242,0.397928418832429,0.18483,0.10411,0.15835
"82",2025,3261,3301,1,0.490314699074044,0.156050290649997,0.408343902181127,0.239428328995217,0.848484848484849,0.502905319416688,0.137414801418623,0.279882359365539,0.17786147879135,0.8125,-0.0125906203426436,0.0186354892313744,0.128461542815588,0.0615668502038668,0.0359848484848485,0.706742848620201,0.18483,0.10411,0.086
"83",2025,3280,3425,0,0.516661606539039,0.192918325954065,0.363602017805937,0.185677260345143,0.65625,0.495292359510145,0.158958718086152,0.368283746454987,0.254154507082286,0.903225806451613,0.0213692470288941,0.0339596078679137,-0.00468172864905059,-0.0684772467371426,-0.246975806451613,0.421916257012413,0.18483,0.10411,0.17801
"84",2025,3314,3452,1,0.485842503614751,0.155706846535531,0.293838337756517,0.168036690694787,0.794117647058823,0.510855356850001,0.180254429533899,0.341357845579656,0.233567462678722,0.774193548387097,-0.0250128532352503,-0.0245475829983683,-0.047519507823139,-0.065530771983935,0.0199240986717267,0.299854484972428,0.18483,0.10411,0.4902
